login,id,node_id,avatar_url,gravatar_id,url,html_url,followers_url,following_url,gists_url,starred_url,subscriptions_url,organizations_url,repos_url,events_url,received_events_url,type,site_admin,score 
strickyak,73520,MDQ6VXNlcjczNTIw,https://avatars0.githubusercontent.com/u/73520?v=4,,https://api.github.com/users/strickyak,https://github.com/strickyak,https://api.github.com/users/strickyak/followers,https://api.github.com/users/strickyak/following{/other_user},https://api.github.com/users/strickyak/gists{/gist_id},https://api.github.com/users/strickyak/starred{/owner}{/repo},https://api.github.com/users/strickyak/subscriptions,https://api.github.com/users/strickyak/orgs,https://api.github.com/users/strickyak/repos,https://api.github.com/users/strickyak/events{/privacy},https://api.github.com/users/strickyak/received_events,User,False,58.886166
cpragadeesh,4973410,MDQ6VXNlcjQ5NzM0MTA=,https://avatars3.githubusercontent.com/u/4973410?v=4,,https://api.github.com/users/cpragadeesh,https://github.com/cpragadeesh,https://api.github.com/users/cpragadeesh/followers,https://api.github.com/users/cpragadeesh/following{/other_user},https://api.github.com/users/cpragadeesh/gists{/gist_id},https://api.github.com/users/cpragadeesh/starred{/owner}{/repo},https://api.github.com/users/cpragadeesh/subscriptions,https://api.github.com/users/cpragadeesh/orgs,https://api.github.com/users/cpragadeesh/repos,https://api.github.com/users/cpragadeesh/events{/privacy},https://api.github.com/users/cpragadeesh/received_events,User,False,58.862408
Methimpact,6518798,MDQ6VXNlcjY1MTg3OTg=,https://avatars1.githubusercontent.com/u/6518798?v=4,,https://api.github.com/users/Methimpact,https://github.com/Methimpact,https://api.github.com/users/Methimpact/followers,https://api.github.com/users/Methimpact/following{/other_user},https://api.github.com/users/Methimpact/gists{/gist_id},https://api.github.com/users/Methimpact/starred{/owner}{/repo},https://api.github.com/users/Methimpact/subscriptions,https://api.github.com/users/Methimpact/orgs,https://api.github.com/users/Methimpact/repos,https://api.github.com/users/Methimpact/events{/privacy},https://api.github.com/users/Methimpact/received_events,User,False,58.595848
russhwolf,3256243,MDQ6VXNlcjMyNTYyNDM=,https://avatars0.githubusercontent.com/u/3256243?v=4,,https://api.github.com/users/russhwolf,https://github.com/russhwolf,https://api.github.com/users/russhwolf/followers,https://api.github.com/users/russhwolf/following{/other_user},https://api.github.com/users/russhwolf/gists{/gist_id},https://api.github.com/users/russhwolf/starred{/owner}{/repo},https://api.github.com/users/russhwolf/subscriptions,https://api.github.com/users/russhwolf/orgs,https://api.github.com/users/russhwolf/repos,https://api.github.com/users/russhwolf/events{/privacy},https://api.github.com/users/russhwolf/received_events,User,False,58.565666
remore,424277,MDQ6VXNlcjQyNDI3Nw==,https://avatars0.githubusercontent.com/u/424277?v=4,,https://api.github.com/users/remore,https://github.com/remore,https://api.github.com/users/remore/followers,https://api.github.com/users/remore/following{/other_user},https://api.github.com/users/remore/gists{/gist_id},https://api.github.com/users/remore/starred{/owner}{/repo},https://api.github.com/users/remore/subscriptions,https://api.github.com/users/remore/orgs,https://api.github.com/users/remore/repos,https://api.github.com/users/remore/events{/privacy},https://api.github.com/users/remore/received_events,User,False,57.784912
leandroh,11623,MDQ6VXNlcjExNjIz,https://avatars2.githubusercontent.com/u/11623?v=4,,https://api.github.com/users/leandroh,https://github.com/leandroh,https://api.github.com/users/leandroh/followers,https://api.github.com/users/leandroh/following{/other_user},https://api.github.com/users/leandroh/gists{/gist_id},https://api.github.com/users/leandroh/starred{/owner}{/repo},https://api.github.com/users/leandroh/subscriptions,https://api.github.com/users/leandroh/orgs,https://api.github.com/users/leandroh/repos,https://api.github.com/users/leandroh/events{/privacy},https://api.github.com/users/leandroh/received_events,User,False,57.62159
jkusa,2983409,MDQ6VXNlcjI5ODM0MDk=,https://avatars1.githubusercontent.com/u/2983409?v=4,,https://api.github.com/users/jkusa,https://github.com/jkusa,https://api.github.com/users/jkusa/followers,https://api.github.com/users/jkusa/following{/other_user},https://api.github.com/users/jkusa/gists{/gist_id},https://api.github.com/users/jkusa/starred{/owner}{/repo},https://api.github.com/users/jkusa/subscriptions,https://api.github.com/users/jkusa/orgs,https://api.github.com/users/jkusa/repos,https://api.github.com/users/jkusa/events{/privacy},https://api.github.com/users/jkusa/received_events,User,False,57.515163
JoshRosen,50748,MDQ6VXNlcjUwNzQ4,https://avatars0.githubusercontent.com/u/50748?v=4,,https://api.github.com/users/JoshRosen,https://github.com/JoshRosen,https://api.github.com/users/JoshRosen/followers,https://api.github.com/users/JoshRosen/following{/other_user},https://api.github.com/users/JoshRosen/gists{/gist_id},https://api.github.com/users/JoshRosen/starred{/owner}{/repo},https://api.github.com/users/JoshRosen/subscriptions,https://api.github.com/users/JoshRosen/orgs,https://api.github.com/users/JoshRosen/repos,https://api.github.com/users/JoshRosen/events{/privacy},https://api.github.com/users/JoshRosen/received_events,User,False,57.102077
iShawnWang,20266594,MDQ6VXNlcjIwMjY2NTk0,https://avatars0.githubusercontent.com/u/20266594?v=4,,https://api.github.com/users/iShawnWang,https://github.com/iShawnWang,https://api.github.com/users/iShawnWang/followers,https://api.github.com/users/iShawnWang/following{/other_user},https://api.github.com/users/iShawnWang/gists{/gist_id},https://api.github.com/users/iShawnWang/starred{/owner}{/repo},https://api.github.com/users/iShawnWang/subscriptions,https://api.github.com/users/iShawnWang/orgs,https://api.github.com/users/iShawnWang/repos,https://api.github.com/users/iShawnWang/events{/privacy},https://api.github.com/users/iShawnWang/received_events,User,False,57.014446
mizunashi-mana,11599514,MDQ6VXNlcjExNTk5NTE0,https://avatars1.githubusercontent.com/u/11599514?v=4,,https://api.github.com/users/mizunashi-mana,https://github.com/mizunashi-mana,https://api.github.com/users/mizunashi-mana/followers,https://api.github.com/users/mizunashi-mana/following{/other_user},https://api.github.com/users/mizunashi-mana/gists{/gist_id},https://api.github.com/users/mizunashi-mana/starred{/owner}{/repo},https://api.github.com/users/mizunashi-mana/subscriptions,https://api.github.com/users/mizunashi-mana/orgs,https://api.github.com/users/mizunashi-mana/repos,https://api.github.com/users/mizunashi-mana/events{/privacy},https://api.github.com/users/mizunashi-mana/received_events,User,False,56.34617
klange,223546,MDQ6VXNlcjIyMzU0Ng==,https://avatars2.githubusercontent.com/u/223546?v=4,,https://api.github.com/users/klange,https://github.com/klange,https://api.github.com/users/klange/followers,https://api.github.com/users/klange/following{/other_user},https://api.github.com/users/klange/gists{/gist_id},https://api.github.com/users/klange/starred{/owner}{/repo},https://api.github.com/users/klange/subscriptions,https://api.github.com/users/klange/orgs,https://api.github.com/users/klange/repos,https://api.github.com/users/klange/events{/privacy},https://api.github.com/users/klange/received_events,User,False,55.954258
keikoro,559572,MDQ6VXNlcjU1OTU3Mg==,https://avatars0.githubusercontent.com/u/559572?v=4,,https://api.github.com/users/keikoro,https://github.com/keikoro,https://api.github.com/users/keikoro/followers,https://api.github.com/users/keikoro/following{/other_user},https://api.github.com/users/keikoro/gists{/gist_id},https://api.github.com/users/keikoro/starred{/owner}{/repo},https://api.github.com/users/keikoro/subscriptions,https://api.github.com/users/keikoro/orgs,https://api.github.com/users/keikoro/repos,https://api.github.com/users/keikoro/events{/privacy},https://api.github.com/users/keikoro/received_events,User,False,55.28784
xuwei-k,389787,MDQ6VXNlcjM4OTc4Nw==,https://avatars0.githubusercontent.com/u/389787?v=4,,https://api.github.com/users/xuwei-k,https://github.com/xuwei-k,https://api.github.com/users/xuwei-k/followers,https://api.github.com/users/xuwei-k/following{/other_user},https://api.github.com/users/xuwei-k/gists{/gist_id},https://api.github.com/users/xuwei-k/starred{/owner}{/repo},https://api.github.com/users/xuwei-k/subscriptions,https://api.github.com/users/xuwei-k/orgs,https://api.github.com/users/xuwei-k/repos,https://api.github.com/users/xuwei-k/events{/privacy},https://api.github.com/users/xuwei-k/received_events,User,False,54.897995
rhenium,1033740,MDQ6VXNlcjEwMzM3NDA=,https://avatars1.githubusercontent.com/u/1033740?v=4,,https://api.github.com/users/rhenium,https://github.com/rhenium,https://api.github.com/users/rhenium/followers,https://api.github.com/users/rhenium/following{/other_user},https://api.github.com/users/rhenium/gists{/gist_id},https://api.github.com/users/rhenium/starred{/owner}{/repo},https://api.github.com/users/rhenium/subscriptions,https://api.github.com/users/rhenium/orgs,https://api.github.com/users/rhenium/repos,https://api.github.com/users/rhenium/events{/privacy},https://api.github.com/users/rhenium/received_events,User,False,54.792473
stochastic-thread,8550019,MDQ6VXNlcjg1NTAwMTk=,https://avatars1.githubusercontent.com/u/8550019?v=4,,https://api.github.com/users/stochastic-thread,https://github.com/stochastic-thread,https://api.github.com/users/stochastic-thread/followers,https://api.github.com/users/stochastic-thread/following{/other_user},https://api.github.com/users/stochastic-thread/gists{/gist_id},https://api.github.com/users/stochastic-thread/starred{/owner}{/repo},https://api.github.com/users/stochastic-thread/subscriptions,https://api.github.com/users/stochastic-thread/orgs,https://api.github.com/users/stochastic-thread/repos,https://api.github.com/users/stochastic-thread/events{/privacy},https://api.github.com/users/stochastic-thread/received_events,User,False,54.34869
savoygu,9302866,MDQ6VXNlcjkzMDI4NjY=,https://avatars2.githubusercontent.com/u/9302866?v=4,,https://api.github.com/users/savoygu,https://github.com/savoygu,https://api.github.com/users/savoygu/followers,https://api.github.com/users/savoygu/following{/other_user},https://api.github.com/users/savoygu/gists{/gist_id},https://api.github.com/users/savoygu/starred{/owner}{/repo},https://api.github.com/users/savoygu/subscriptions,https://api.github.com/users/savoygu/orgs,https://api.github.com/users/savoygu/repos,https://api.github.com/users/savoygu/events{/privacy},https://api.github.com/users/savoygu/received_events,User,False,53.7632
Xyl2k,8536299,MDQ6VXNlcjg1MzYyOTk=,https://avatars0.githubusercontent.com/u/8536299?v=4,,https://api.github.com/users/Xyl2k,https://github.com/Xyl2k,https://api.github.com/users/Xyl2k/followers,https://api.github.com/users/Xyl2k/following{/other_user},https://api.github.com/users/Xyl2k/gists{/gist_id},https://api.github.com/users/Xyl2k/starred{/owner}{/repo},https://api.github.com/users/Xyl2k/subscriptions,https://api.github.com/users/Xyl2k/orgs,https://api.github.com/users/Xyl2k/repos,https://api.github.com/users/Xyl2k/events{/privacy},https://api.github.com/users/Xyl2k/received_events,User,False,53.53325
KrokodileGlue,19579361,MDQ6VXNlcjE5NTc5MzYx,https://avatars0.githubusercontent.com/u/19579361?v=4,,https://api.github.com/users/KrokodileGlue,https://github.com/KrokodileGlue,https://api.github.com/users/KrokodileGlue/followers,https://api.github.com/users/KrokodileGlue/following{/other_user},https://api.github.com/users/KrokodileGlue/gists{/gist_id},https://api.github.com/users/KrokodileGlue/starred{/owner}{/repo},https://api.github.com/users/KrokodileGlue/subscriptions,https://api.github.com/users/KrokodileGlue/orgs,https://api.github.com/users/KrokodileGlue/repos,https://api.github.com/users/KrokodileGlue/events{/privacy},https://api.github.com/users/KrokodileGlue/received_events,User,False,53.413246
Ky6uk,46930,MDQ6VXNlcjQ2OTMw,https://avatars0.githubusercontent.com/u/46930?v=4,,https://api.github.com/users/Ky6uk,https://github.com/Ky6uk,https://api.github.com/users/Ky6uk/followers,https://api.github.com/users/Ky6uk/following{/other_user},https://api.github.com/users/Ky6uk/gists{/gist_id},https://api.github.com/users/Ky6uk/starred{/owner}{/repo},https://api.github.com/users/Ky6uk/subscriptions,https://api.github.com/users/Ky6uk/orgs,https://api.github.com/users/Ky6uk/repos,https://api.github.com/users/Ky6uk/events{/privacy},https://api.github.com/users/Ky6uk/received_events,User,False,53.394012
Krasjet,5229241,MDQ6VXNlcjUyMjkyNDE=,https://avatars2.githubusercontent.com/u/5229241?v=4,,https://api.github.com/users/Krasjet,https://github.com/Krasjet,https://api.github.com/users/Krasjet/followers,https://api.github.com/users/Krasjet/following{/other_user},https://api.github.com/users/Krasjet/gists{/gist_id},https://api.github.com/users/Krasjet/starred{/owner}{/repo},https://api.github.com/users/Krasjet/subscriptions,https://api.github.com/users/Krasjet/orgs,https://api.github.com/users/Krasjet/repos,https://api.github.com/users/Krasjet/events{/privacy},https://api.github.com/users/Krasjet/received_events,User,False,52.894867
hirako2000,1500712,MDQ6VXNlcjE1MDA3MTI=,https://avatars0.githubusercontent.com/u/1500712?v=4,,https://api.github.com/users/hirako2000,https://github.com/hirako2000,https://api.github.com/users/hirako2000/followers,https://api.github.com/users/hirako2000/following{/other_user},https://api.github.com/users/hirako2000/gists{/gist_id},https://api.github.com/users/hirako2000/starred{/owner}{/repo},https://api.github.com/users/hirako2000/subscriptions,https://api.github.com/users/hirako2000/orgs,https://api.github.com/users/hirako2000/repos,https://api.github.com/users/hirako2000/events{/privacy},https://api.github.com/users/hirako2000/received_events,User,False,52.814903
l,77790,MDQ6VXNlcjc3Nzkw,https://avatars0.githubusercontent.com/u/77790?v=4,,https://api.github.com/users/l,https://github.com/l,https://api.github.com/users/l/followers,https://api.github.com/users/l/following{/other_user},https://api.github.com/users/l/gists{/gist_id},https://api.github.com/users/l/starred{/owner}{/repo},https://api.github.com/users/l/subscriptions,https://api.github.com/users/l/orgs,https://api.github.com/users/l/repos,https://api.github.com/users/l/events{/privacy},https://api.github.com/users/l/received_events,User,False,117.72759
jtleek,1571674,MDQ6VXNlcjE1NzE2NzQ=,https://avatars2.githubusercontent.com/u/1571674?v=4,,https://api.github.com/users/jtleek,https://github.com/jtleek,https://api.github.com/users/jtleek/followers,https://api.github.com/users/jtleek/following{/other_user},https://api.github.com/users/jtleek/gists{/gist_id},https://api.github.com/users/jtleek/starred{/owner}{/repo},https://api.github.com/users/jtleek/subscriptions,https://api.github.com/users/jtleek/orgs,https://api.github.com/users/jtleek/repos,https://api.github.com/users/jtleek/events{/privacy},https://api.github.com/users/jtleek/received_events,User,False,73.24192
louisgv,6723574,MDQ6VXNlcjY3MjM1NzQ=,https://avatars3.githubusercontent.com/u/6723574?v=4,,https://api.github.com/users/louisgv,https://github.com/louisgv,https://api.github.com/users/louisgv/followers,https://api.github.com/users/louisgv/following{/other_user},https://api.github.com/users/louisgv/gists{/gist_id},https://api.github.com/users/louisgv/starred{/owner}{/repo},https://api.github.com/users/louisgv/subscriptions,https://api.github.com/users/louisgv/orgs,https://api.github.com/users/louisgv/repos,https://api.github.com/users/louisgv/events{/privacy},https://api.github.com/users/louisgv/received_events,User,False,66.96156
Blankwonder,634138,MDQ6VXNlcjYzNDEzOA==,https://avatars0.githubusercontent.com/u/634138?v=4,,https://api.github.com/users/Blankwonder,https://github.com/Blankwonder,https://api.github.com/users/Blankwonder/followers,https://api.github.com/users/Blankwonder/following{/other_user},https://api.github.com/users/Blankwonder/gists{/gist_id},https://api.github.com/users/Blankwonder/starred{/owner}{/repo},https://api.github.com/users/Blankwonder/subscriptions,https://api.github.com/users/Blankwonder/orgs,https://api.github.com/users/Blankwonder/repos,https://api.github.com/users/Blankwonder/events{/privacy},https://api.github.com/users/Blankwonder/received_events,User,False,66.425804
octref,4033249,MDQ6VXNlcjQwMzMyNDk=,https://avatars1.githubusercontent.com/u/4033249?v=4,,https://api.github.com/users/octref,https://github.com/octref,https://api.github.com/users/octref/followers,https://api.github.com/users/octref/following{/other_user},https://api.github.com/users/octref/gists{/gist_id},https://api.github.com/users/octref/starred{/owner}{/repo},https://api.github.com/users/octref/subscriptions,https://api.github.com/users/octref/orgs,https://api.github.com/users/octref/repos,https://api.github.com/users/octref/events{/privacy},https://api.github.com/users/octref/received_events,User,False,62.060825
limingxinleo,16648551,MDQ6VXNlcjE2NjQ4NTUx,https://avatars2.githubusercontent.com/u/16648551?v=4,,https://api.github.com/users/limingxinleo,https://github.com/limingxinleo,https://api.github.com/users/limingxinleo/followers,https://api.github.com/users/limingxinleo/following{/other_user},https://api.github.com/users/limingxinleo/gists{/gist_id},https://api.github.com/users/limingxinleo/starred{/owner}{/repo},https://api.github.com/users/limingxinleo/subscriptions,https://api.github.com/users/limingxinleo/orgs,https://api.github.com/users/limingxinleo/repos,https://api.github.com/users/limingxinleo/events{/privacy},https://api.github.com/users/limingxinleo/received_events,User,False,61.06108
sepehr,23576,MDQ6VXNlcjIzNTc2,https://avatars0.githubusercontent.com/u/23576?v=4,,https://api.github.com/users/sepehr,https://github.com/sepehr,https://api.github.com/users/sepehr/followers,https://api.github.com/users/sepehr/following{/other_user},https://api.github.com/users/sepehr/gists{/gist_id},https://api.github.com/users/sepehr/starred{/owner}{/repo},https://api.github.com/users/sepehr/subscriptions,https://api.github.com/users/sepehr/orgs,https://api.github.com/users/sepehr/repos,https://api.github.com/users/sepehr/events{/privacy},https://api.github.com/users/sepehr/received_events,User,False,60.0594
Fuyukai,8783751,MDQ6VXNlcjg3ODM3NTE=,https://avatars1.githubusercontent.com/u/8783751?v=4,,https://api.github.com/users/Fuyukai,https://github.com/Fuyukai,https://api.github.com/users/Fuyukai/followers,https://api.github.com/users/Fuyukai/following{/other_user},https://api.github.com/users/Fuyukai/gists{/gist_id},https://api.github.com/users/Fuyukai/starred{/owner}{/repo},https://api.github.com/users/Fuyukai/subscriptions,https://api.github.com/users/Fuyukai/orgs,https://api.github.com/users/Fuyukai/repos,https://api.github.com/users/Fuyukai/events{/privacy},https://api.github.com/users/Fuyukai/received_events,User,False,58.07269
timReynolds,168870,MDQ6VXNlcjE2ODg3MA==,https://avatars1.githubusercontent.com/u/168870?v=4,,https://api.github.com/users/timReynolds,https://github.com/timReynolds,https://api.github.com/users/timReynolds/followers,https://api.github.com/users/timReynolds/following{/other_user},https://api.github.com/users/timReynolds/gists{/gist_id},https://api.github.com/users/timReynolds/starred{/owner}{/repo},https://api.github.com/users/timReynolds/subscriptions,https://api.github.com/users/timReynolds/orgs,https://api.github.com/users/timReynolds/repos,https://api.github.com/users/timReynolds/events{/privacy},https://api.github.com/users/timReynolds/received_events,User,False,56.00383
laser,884507,MDQ6VXNlcjg4NDUwNw==,https://avatars2.githubusercontent.com/u/884507?v=4,,https://api.github.com/users/laser,https://github.com/laser,https://api.github.com/users/laser/followers,https://api.github.com/users/laser/following{/other_user},https://api.github.com/users/laser/gists{/gist_id},https://api.github.com/users/laser/starred{/owner}{/repo},https://api.github.com/users/laser/subscriptions,https://api.github.com/users/laser/orgs,https://api.github.com/users/laser/repos,https://api.github.com/users/laser/events{/privacy},https://api.github.com/users/laser/received_events,User,False,55.847324
lrowe,290859,MDQ6VXNlcjI5MDg1OQ==,https://avatars0.githubusercontent.com/u/290859?v=4,,https://api.github.com/users/lrowe,https://github.com/lrowe,https://api.github.com/users/lrowe/followers,https://api.github.com/users/lrowe/following{/other_user},https://api.github.com/users/lrowe/gists{/gist_id},https://api.github.com/users/lrowe/starred{/owner}{/repo},https://api.github.com/users/lrowe/subscriptions,https://api.github.com/users/lrowe/orgs,https://api.github.com/users/lrowe/repos,https://api.github.com/users/lrowe/events{/privacy},https://api.github.com/users/lrowe/received_events,User,False,55.005005
SpikeKing,10265720,MDQ6VXNlcjEwMjY1NzIw,https://avatars1.githubusercontent.com/u/10265720?v=4,,https://api.github.com/users/SpikeKing,https://github.com/SpikeKing,https://api.github.com/users/SpikeKing/followers,https://api.github.com/users/SpikeKing/following{/other_user},https://api.github.com/users/SpikeKing/gists{/gist_id},https://api.github.com/users/SpikeKing/starred{/owner}{/repo},https://api.github.com/users/SpikeKing/subscriptions,https://api.github.com/users/SpikeKing/orgs,https://api.github.com/users/SpikeKing/repos,https://api.github.com/users/SpikeKing/events{/privacy},https://api.github.com/users/SpikeKing/received_events,User,False,54.078125
ne-sachirou,452772,MDQ6VXNlcjQ1Mjc3Mg==,https://avatars1.githubusercontent.com/u/452772?v=4,,https://api.github.com/users/ne-sachirou,https://github.com/ne-sachirou,https://api.github.com/users/ne-sachirou/followers,https://api.github.com/users/ne-sachirou/following{/other_user},https://api.github.com/users/ne-sachirou/gists{/gist_id},https://api.github.com/users/ne-sachirou/starred{/owner}{/repo},https://api.github.com/users/ne-sachirou/subscriptions,https://api.github.com/users/ne-sachirou/orgs,https://api.github.com/users/ne-sachirou/repos,https://api.github.com/users/ne-sachirou/events{/privacy},https://api.github.com/users/ne-sachirou/received_events,User,False,53.90289
L-codes,20529064,MDQ6VXNlcjIwNTI5MDY0,https://avatars3.githubusercontent.com/u/20529064?v=4,,https://api.github.com/users/L-codes,https://github.com/L-codes,https://api.github.com/users/L-codes/followers,https://api.github.com/users/L-codes/following{/other_user},https://api.github.com/users/L-codes/gists{/gist_id},https://api.github.com/users/L-codes/starred{/owner}{/repo},https://api.github.com/users/L-codes/subscriptions,https://api.github.com/users/L-codes/orgs,https://api.github.com/users/L-codes/repos,https://api.github.com/users/L-codes/events{/privacy},https://api.github.com/users/L-codes/received_events,User,False,53.862453
luyc,4544349,MDQ6VXNlcjQ1NDQzNDk=,https://avatars1.githubusercontent.com/u/4544349?v=4,,https://api.github.com/users/luyc,https://github.com/luyc,https://api.github.com/users/luyc/followers,https://api.github.com/users/luyc/following{/other_user},https://api.github.com/users/luyc/gists{/gist_id},https://api.github.com/users/luyc/starred{/owner}{/repo},https://api.github.com/users/luyc/subscriptions,https://api.github.com/users/luyc/orgs,https://api.github.com/users/luyc/repos,https://api.github.com/users/luyc/events{/privacy},https://api.github.com/users/luyc/received_events,User,False,53.293823
davideuler,377983,MDQ6VXNlcjM3Nzk4Mw==,https://avatars2.githubusercontent.com/u/377983?v=4,,https://api.github.com/users/davideuler,https://github.com/davideuler,https://api.github.com/users/davideuler/followers,https://api.github.com/users/davideuler/following{/other_user},https://api.github.com/users/davideuler/gists{/gist_id},https://api.github.com/users/davideuler/starred{/owner}{/repo},https://api.github.com/users/davideuler/subscriptions,https://api.github.com/users/davideuler/orgs,https://api.github.com/users/davideuler/repos,https://api.github.com/users/davideuler/events{/privacy},https://api.github.com/users/davideuler/received_events,User,False,52.238224
shikharsrivastava,10743459,MDQ6VXNlcjEwNzQzNDU5,https://avatars0.githubusercontent.com/u/10743459?v=4,,https://api.github.com/users/shikharsrivastava,https://github.com/shikharsrivastava,https://api.github.com/users/shikharsrivastava/followers,https://api.github.com/users/shikharsrivastava/following{/other_user},https://api.github.com/users/shikharsrivastava/gists{/gist_id},https://api.github.com/users/shikharsrivastava/starred{/owner}{/repo},https://api.github.com/users/shikharsrivastava/subscriptions,https://api.github.com/users/shikharsrivastava/orgs,https://api.github.com/users/shikharsrivastava/repos,https://api.github.com/users/shikharsrivastava/events{/privacy},https://api.github.com/users/shikharsrivastava/received_events,User,False,52.232708
Lision,13974049,MDQ6VXNlcjEzOTc0MDQ5,https://avatars0.githubusercontent.com/u/13974049?v=4,,https://api.github.com/users/Lision,https://github.com/Lision,https://api.github.com/users/Lision/followers,https://api.github.com/users/Lision/following{/other_user},https://api.github.com/users/Lision/gists{/gist_id},https://api.github.com/users/Lision/starred{/owner}{/repo},https://api.github.com/users/Lision/subscriptions,https://api.github.com/users/Lision/orgs,https://api.github.com/users/Lision/repos,https://api.github.com/users/Lision/events{/privacy},https://api.github.com/users/Lision/received_events,User,False,52.194305
TCXX,21062713,MDQ6VXNlcjIxMDYyNzEz,https://avatars3.githubusercontent.com/u/21062713?v=4,,https://api.github.com/users/TCXX,https://github.com/TCXX,https://api.github.com/users/TCXX/followers,https://api.github.com/users/TCXX/following{/other_user},https://api.github.com/users/TCXX/gists{/gist_id},https://api.github.com/users/TCXX/starred{/owner}{/repo},https://api.github.com/users/TCXX/subscriptions,https://api.github.com/users/TCXX/orgs,https://api.github.com/users/TCXX/repos,https://api.github.com/users/TCXX/events{/privacy},https://api.github.com/users/TCXX/received_events,User,False,52.150646
liuhengloveyou,5400196,MDQ6VXNlcjU0MDAxOTY=,https://avatars3.githubusercontent.com/u/5400196?v=4,,https://api.github.com/users/liuhengloveyou,https://github.com/liuhengloveyou,https://api.github.com/users/liuhengloveyou/followers,https://api.github.com/users/liuhengloveyou/following{/other_user},https://api.github.com/users/liuhengloveyou/gists{/gist_id},https://api.github.com/users/liuhengloveyou/starred{/owner}{/repo},https://api.github.com/users/liuhengloveyou/subscriptions,https://api.github.com/users/liuhengloveyou/orgs,https://api.github.com/users/liuhengloveyou/repos,https://api.github.com/users/liuhengloveyou/events{/privacy},https://api.github.com/users/liuhengloveyou/received_events,User,False,51.488316
Drulac,17110977,MDQ6VXNlcjE3MTEwOTc3,https://avatars2.githubusercontent.com/u/17110977?v=4,,https://api.github.com/users/Drulac,https://github.com/Drulac,https://api.github.com/users/Drulac/followers,https://api.github.com/users/Drulac/following{/other_user},https://api.github.com/users/Drulac/gists{/gist_id},https://api.github.com/users/Drulac/starred{/owner}{/repo},https://api.github.com/users/Drulac/subscriptions,https://api.github.com/users/Drulac/orgs,https://api.github.com/users/Drulac/repos,https://api.github.com/users/Drulac/events{/privacy},https://api.github.com/users/Drulac/received_events,User,False,51.10427
luismayta,833664,MDQ6VXNlcjgzMzY2NA==,https://avatars2.githubusercontent.com/u/833664?v=4,,https://api.github.com/users/luismayta,https://github.com/luismayta,https://api.github.com/users/luismayta/followers,https://api.github.com/users/luismayta/following{/other_user},https://api.github.com/users/luismayta/gists{/gist_id},https://api.github.com/users/luismayta/starred{/owner}{/repo},https://api.github.com/users/luismayta/subscriptions,https://api.github.com/users/luismayta/orgs,https://api.github.com/users/luismayta/repos,https://api.github.com/users/luismayta/events{/privacy},https://api.github.com/users/luismayta/received_events,User,False,50.915634
sally,20192983,MDQ6VXNlcjIwMTkyOTgz,https://avatars1.githubusercontent.com/u/20192983?v=4,,https://api.github.com/users/sally,https://github.com/sally,https://api.github.com/users/sally/followers,https://api.github.com/users/sally/following{/other_user},https://api.github.com/users/sally/gists{/gist_id},https://api.github.com/users/sally/starred{/owner}{/repo},https://api.github.com/users/sally/subscriptions,https://api.github.com/users/sally/orgs,https://api.github.com/users/sally/repos,https://api.github.com/users/sally/events{/privacy},https://api.github.com/users/sally/received_events,User,False,50.85658
theanalyst,1433152,MDQ6VXNlcjE0MzMxNTI=,https://avatars0.githubusercontent.com/u/1433152?v=4,,https://api.github.com/users/theanalyst,https://github.com/theanalyst,https://api.github.com/users/theanalyst/followers,https://api.github.com/users/theanalyst/following{/other_user},https://api.github.com/users/theanalyst/gists{/gist_id},https://api.github.com/users/theanalyst/starred{/owner}{/repo},https://api.github.com/users/theanalyst/subscriptions,https://api.github.com/users/theanalyst/orgs,https://api.github.com/users/theanalyst/repos,https://api.github.com/users/theanalyst/events{/privacy},https://api.github.com/users/theanalyst/received_events,User,False,50.63601
letbewith,4220581,MDQ6VXNlcjQyMjA1ODE=,https://avatars0.githubusercontent.com/u/4220581?v=4,,https://api.github.com/users/letbewith,https://github.com/letbewith,https://api.github.com/users/letbewith/followers,https://api.github.com/users/letbewith/following{/other_user},https://api.github.com/users/letbewith/gists{/gist_id},https://api.github.com/users/letbewith/starred{/owner}{/repo},https://api.github.com/users/letbewith/subscriptions,https://api.github.com/users/letbewith/orgs,https://api.github.com/users/letbewith/repos,https://api.github.com/users/letbewith/events{/privacy},https://api.github.com/users/letbewith/received_events,User,False,50.412285
RecursiveLogic,10506876,MDQ6VXNlcjEwNTA2ODc2,https://avatars3.githubusercontent.com/u/10506876?v=4,,https://api.github.com/users/RecursiveLogic,https://github.com/RecursiveLogic,https://api.github.com/users/RecursiveLogic/followers,https://api.github.com/users/RecursiveLogic/following{/other_user},https://api.github.com/users/RecursiveLogic/gists{/gist_id},https://api.github.com/users/RecursiveLogic/starred{/owner}{/repo},https://api.github.com/users/RecursiveLogic/subscriptions,https://api.github.com/users/RecursiveLogic/orgs,https://api.github.com/users/RecursiveLogic/repos,https://api.github.com/users/RecursiveLogic/events{/privacy},https://api.github.com/users/RecursiveLogic/received_events,User,False,50.35731
